ParcelID,ParcelType,Map,Lot,GIS_Area,siteaddres,yearbuilt,decadebuilt
0691 1 53    0001,Parcel,F14,53,0.251804137,53 BRIGHTWOOD LANE,1951,1950
0691 1 45    0001,Parcel,F14,45,0.686948859,45 BRIGHTWOOD LANE,1951,1950
3051 1 89    0001,Parcel,F3,89,0.348127204,89 KING PHILIP DRIVE,1951,1950
3661 2 212   0001,Parcel,F3,212,0.513762288,212 MOHAWK DRIVE,1951,1950
3121 2 26    0001,Parcel,F9,26,0.219955537,26 LASALLE ROAD,1951,1950
3661 1 201   0001,Parcel,F3,201,0.277887175,201 MOHAWK DRIVE,1951,1950
2891 2 96    0001,Parcel,F4,96,0.282931334,96 IROQUOIS ROAD,1951,1950
0091 1 15    0001,Parcel,E2,15,0.351215218,15 ARDEN ROAD,1951,1950
0241 2 18    0001,Parcel,F16,18,0.251142469,18 BALDWIN STREET,1951,1950
0241 2 20    0001,Parcel,F16,20,0.250001354,20 BALDWIN STREET,1951,1950
0241 1 21    0001,Parcel,F16,21,0.251448005,21 BALDWIN STREET,1951,1950
5811 2 82    0001,Parcel,H7,82,0.373309089,82 WALBRIDGE ROAD,1951,1950
5641 2 1292  0001,Parcel,F6,1292,0.197416324,1292 TROUT BROOK DRIVE,1951,1950
2171 2 60    0001,Parcel,F6,60,0.234165474,60 FOX MEADOW LANE,1951,1950
1291 2 30    0001,Parcel,F6,30,0.213505065,30 CRAIGMOOR ROAD,1951,1950
3421 2 48    0001,Parcel,G13,48,0.176491531,48 MANCHESTER CIRCLE,1951,1950
3421 1 35    0001,Parcel,G13,35,0.196955471,35 MANCHESTER CIRCLE,1951,1950
0691 2 66    0001,Parcel,F14,66,0.801626789,66 BRIGHTWOOD LANE,1951,1950
0481 2 46    0001,Parcel,E5,46,0.417722704,46 BLUE RIDGE LANE,1951,1950
0361 1 53    0001,Parcel,F13,53,0.238292658,53 BENTWOOD ROAD,1951,1950
0691 2 38    0001,Parcel,F14,38,0.33699551,38 BRIGHTWOOD LANE,1951,1950
4091 2 12    0001,Parcel,E4,12,0.398717639,12 OVERHILL ROAD,1951,1950
4091 2 14    0001,Parcel,E4,14,0.336851611,14 OVERHILL ROAD,1951,1950
4291 2 40    0001,Parcel,D3,40,0.290603768,40 PLAINFIELD ROAD,1951,1950
1821 2 24    0001,Parcel,D4,24,0.293938397,24 FAIRFIELD ROAD,1951,1950
2791 2 24    0001,Parcel,F13,24,0.327931503,24 HOOKER DRIVE,1951,1950
6311 1 11    0001,Parcel,E1,11,0.284755243,11 WOODMONT ROAD,1951,1950
5095 1 563   0001,Parcel,F16,563,0.255794974,563 SOUTH MAIN STREET,1951,1950
3301 1 1     0001,Parcel,D3,1,0.291484476,1 LONGLANE ROAD,1951,1950
3331 1 49    0001,Parcel,D3,49,0.376912767,49 LOSTBROOK ROAD,1951,1950
2601 2 96    0001,Parcel,F5,96,0.338478078,96 HAYNES ROAD,1951,1950
5241 2 78    0001,Parcel,G7,78,0.363752486,78 STEELE ROAD,1951,1950
4971 1 141   0001,Parcel,H15,141,0.519989786,141 SHIELD STREET,1951,1950
4711 1 3     0001,Parcel,F12,3,0.255516517,3 RUMFORD STREET,1951,1950
1321 2 4     0001,Parcel,F11,4,0.242010595,4 CRESTWOOD ROAD,1951,1950
1941 2 82    0001,Parcel,F15,82,0.218281683,82 FEDERAL STREET,1951,1950
1941 2 84    0001,Parcel,F15,84,0.240486579,84 FEDERAL STREET,1951,1950
1941 2 74    0001,Parcel,F15,74,0.186059775,74 FEDERAL STREET,1951,1950
1941 2 76    0001,Parcel,F15,76,0.189877082,76 FEDERAL STREET,1951,1950
3091 2 116   0001,Parcel,F16,116,0.273670773,116 KNOLLWOOD ROAD,1951,1950
2521 1 87    0001,Parcel,F16,87,0.204452626,87 HALL STREET,1951,1950
2521 1 85    0001,Parcel,F16,85,0.188471855,85 HALL STREET,1951,1950
1941 2 100   0001,Parcel,F16,100,0.157658,100 FEDERAL STREET,1951,1950
1941 2 102   0001,Parcel,F16,102,0.161737189,102 FEDERAL STREET,1951,1950
1941 2 106   0001,Parcel,F16,106,0.162528349,106 FEDERAL STREET,1951,1950
1941 2 78    0001,Parcel,F15,78,0.200737978,78 FEDERAL STREET,1951,1950
4451 2 74    0001,Parcel,F15,74,0.202770728,74 RANDAL AVENUE,1951,1950
4451 2 70    0001,Parcel,F15,70,0.204488215,70 RANDAL AVENUE,1951,1950
3091 1 73    0001,Parcel,F15,73,0.25263486,73 KNOLLWOOD ROAD,1951,1950
3091 1 77    0001,Parcel,F15,77,0.271351189,77 KNOLLWOOD ROAD,1951,1950
3091 1 81    0001,Parcel,F15,81,0.285853475,81 KNOLLWOOD ROAD,1951,1950
2601 2 92    0001,Parcel,F5,92,0.252197842,92 HAYNES ROAD,1951,1950
0091 1 31    0001,Parcel,E2,31,0.41045471,31 ARDEN ROAD,1951,1950
0281 2 16    0001,Parcel,F16,16,0.233923846,16 BARTON STREET,1951,1950
3836 2 172   0001,Parcel,F7,172,1.430870472,172 NORTH MAIN STREET,1951,1950
3561 2 20    0001,Parcel,G4,20,0.259845667,20 MIAMIS ROAD,1951,1950
3561 2 12    0001,Parcel,G4,12,0.242995911,12 MIAMIS ROAD,1951,1950
3561 2 10    0001,Parcel,G4,10,0.242918656,10 MIAMIS ROAD,1951,1950
2761 1 1     0001,Parcel,D8,1,0.515730365,1 HOLBROOK ROAD,1951,1950
3331 2 20    0001,Parcel,D3,20,0.294001437,20 LOSTBROOK ROAD,1951,1950
3331 2 18    0001,Parcel,D3,18,0.286397893,18 LOSTBROOK ROAD,1951,1950
3671 2 30    0001,Parcel,G4,30,0.310052931,30 MOHEGAN DRIVE,1951,1950
3671 2 26    0001,Parcel,G4,26,0.311874248,26 MOHEGAN DRIVE,1951,1950
4331 1 27    0001,Parcel,F4,27,0.213429251,27 PONTIAC ROAD,1951,1950
3681 2 98    0001,Parcel,F6,98,0.245280398,98 MONTCLAIR DRIVE,1951,1950
3141 2 106   0001,Parcel,F5,106,0.274030252,106 LAWLER ROAD,1951,1950
4081 1 7     0001,Parcel,F10,7,0.297136751,7 OVERBROOK ROAD,1951,1950
3701 2 756   0001,Parcel,D3,756,0.367680415,756 MOUNTAIN ROAD,1951,1950
4561 2 36    0001,Parcel,D2,36,0.330331476,36 RICHMOND LANE,1951,1950
3331 2 26    0001,Parcel,D3,26,0.299489774,26 LOSTBROOK ROAD,1951,1950
3661 2 100   0001,Parcel,G3,100,0.275097513,100 MOHAWK DRIVE,1951,1950
3661 1 55    0001,Parcel,G3,55,0.474452224,55 MOHAWK DRIVE,1951,1950
3661 2 60    0001,Parcel,G3,60,0.741452093,60 MOHAWK DRIVE,1951,1950
4251 1 91    0001,Parcel,G3,91,0.472502478,91 PILGRIM ROAD,1951,1950
4251 2 100   0001,Parcel,G3,100,0.566595362,100 PILGRIM ROAD,1951,1950
2891 2 86    0001,Parcel,F4,86,0.282811898,86 IROQUOIS ROAD,1951,1950
3051 2 62    0001,Parcel,F4,62,0.532856673,62 KING PHILIP DRIVE,1951,1950
0631 2 148   0001,Parcel,F4,148,0.276340581,148 BREWSTER ROAD,1951,1950
3671 2 46    0001,Parcel,G4,46,0.346612564,46 MOHEGAN DRIVE,1951,1950
3671 2 44    0001,Parcel,G4,44,0.306861991,44 MOHEGAN DRIVE,1951,1950
2471 2 4     0001,Parcel,F4,4,0.295911493,4 GRENHART STREET,1951,1950
3671 2 42    0001,Parcel,G4,42,0.297073706,42 MOHEGAN DRIVE,1951,1950
3671 1 33    0001,Parcel,F4,33,0.20667743,33 MOHEGAN DRIVE,1951,1950
3671 1 31    0001,Parcel,F4,31,0.21454924,31 MOHEGAN DRIVE,1951,1950
2471 1 3     0001,Parcel,F4,3,0.284315303,3 GRENHART STREET,1951,1950
3671 2 36    0001,Parcel,G4,36,0.314343205,36 MOHEGAN DRIVE,1951,1950
3671 2 34    0001,Parcel,G4,34,0.308407101,34 MOHEGAN DRIVE,1951,1950
3671 2 32    0001,Parcel,G4,32,0.312396179,32 MOHEGAN DRIVE,1951,1950
4331 1 17    0001,Parcel,F4,17,0.188009923,17 PONTIAC ROAD,1951,1950
3441 2 10    0001,Parcel,F4,10,0.254776749,10 MANSFIELD AVENUE,1951,1950
3441 2 14    0001,Parcel,F4,14,0.30740018,14 MANSFIELD AVENUE,1951,1950
0631 1 149   0001,Parcel,F4,149,0.267969835,149 BREWSTER ROAD,1951,1950
1161 1 89    0001,Parcel,G4,89,0.311540735,89 COLONY ROAD,1951,1950
0571 2 30    0001,Parcel,G4,30,0.401254498,30 BRAINARD ROAD,1951,1950
4251 1 33    0001,Parcel,G4,33,0.423930339,33 PILGRIM ROAD,1951,1950
6131 1 29    0001,Parcel,G3,29,0.664251209,29 WESTWOOD ROAD,1951,1950
4251 1 71    0001,Parcel,G3,71,0.469486935,71 PILGRIM ROAD,1951,1950
0571 2 10    0001,Parcel,G4,10,0.289636875,10 BRAINARD ROAD,1951,1950
0571 2 2     0001,Parcel,G4,2,0.381616094,2 BRAINARD ROAD,1951,1950
0571 1 11    0001,Parcel,G4,11,0.249924213,11 BRAINARD ROAD,1951,1950
4881 2 2     0001,Parcel,G4,2,0.344545272,2 SEQUIN ROAD,1951,1950
0571 1 3     0001,Parcel,G4,3,0.359297031,3 BRAINARD ROAD,1951,1950
4881 1 3     0001,Parcel,G4,3,0.280636938,3 SEQUIN ROAD,1951,1950
3561 2 2     0001,Parcel,G4,2,0.405872665,2 MIAMIS ROAD,1951,1950
4871 2 4     0001,Parcel,G4,4,0.352544045,4 SENECA ROAD,1951,1950
0031 2 2228  0001,Parcel,G4,2228,0.253857107,2228 ALBANY AVENUE,1951,1950
0581 1 11    0001,Parcel,E5,11,0.449487352,11 BRAINTREE DRIVE,1951,1950
0581 2 22    0001,Parcel,E5,22,0.645897171,22 BRAINTREE DRIVE,1951,1950
2051 1 81    0001,Parcel,E5,81,0.405893519,81 FLAGG ROAD,1951,1950
1201 2 8     0001,Parcel,E4,8,0.303766262,8 COOLIDGE ROAD,1951,1950
4271 1 17    0001,Parcel,F5,17,0.270477725,17 PINECREST ROAD,1951,1950
2721 2 20    0001,Parcel,D8,20,0.454696251,20 HILLSBORO DRIVE,1951,1950
2721 1 21    0001,Parcel,D8,21,0.34475729,21 HILLSBORO DRIVE,1951,1950
5961 2 116   0001,Parcel,F12,116,0.341741249,116 WEBSTER HILL BOULEVARD,1951,1950
2721 2 4     0001,Parcel,D8,4,0.754294025,4 HILLSBORO DRIVE,1951,1950
3696 1 63    0001,Parcel,C4,63,0.936718651,63 MOUNTAIN BROOK ROAD,1951,1950
3701 1 45    0001,Parcel,D11,45,0.325710933,45 MOUNTAIN ROAD,1951,1950
3496 2 18    0001,Parcel,C13,18,0.254943829,18 MEADOW FARMS ROAD,1951,1950
4431 2 12    0001,Parcel,C12,12,0.319094531,12 RACE BROOK ROAD,1951,1950
2841 1 15    0001,Parcel,D8,15,0.511258383,15 HUNTER DRIVE,1951,1950
6141 2 68    0001,Parcel,C11,68,0.247969633,68 WETTLESON AVENUE,1951,1950
0801 2 134   0001,Parcel,C11,134,0.301565917,134 BUENA VISTA ROAD,1951,1950
0801 2 138   0001,Parcel,C11,138,0.224986187,138 BUENA VISTA ROAD,1951,1950
3961 1 15    0001,Parcel,H10,15,0.122338319,15 OAKWOOD AVENUE,1951,1950
3776 1 449   0001,Parcel,H12,449,0.174072462,449 NEW PARK AVENUE,1951,1950
1941 2 144   0001,Parcel,F16,144,0.236770305,144 FEDERAL STREET,1951,1950
4291 2 30    0001,Parcel,D3,30,0.299508976,30 PLAINFIELD ROAD,1951,1950
1821 2 22    0001,Parcel,D4,22,0.273141395,22 FAIRFIELD ROAD,1951,1950
3421 1 11    0001,Parcel,G13,11,0.229363445,11 MANCHESTER CIRCLE,1951,1950
3421 1 17    0001,Parcel,G13,17,0.217875324,17 MANCHESTER CIRCLE,1951,1950
3161 2 30    0001,Parcel,F12,30,0.30429101,30 LEDGEWOOD ROAD,1951,1950
0211 2 40    0001,Parcel,D3,40,0.457445304,40 AVONDALE ROAD,1951,1950
2681 1 45    0001,Parcel,C4,45,0.822043692,45 HIGH RIDGE ROAD,1951,1950
6081 2 28    0001,Parcel,D7,28,1.006287867,28 WESTMONT,1951,1950
6081 1 21    0001,Parcel,D7,21,0.991488228,21 WESTMONT,1951,1950
2721 1 47    0001,Parcel,D8,47,0.362999944,47 HILLSBORO DRIVE,1951,1950
2841 2 10    0001,Parcel,D8,10,0.535116854,10 HUNTER DRIVE,1951,1950
2841 1 7     0001,Parcel,D8,7,0.437909184,7 HUNTER DRIVE,1951,1950
2841 2 4     0001,Parcel,D8,4,0.722697394,4 HUNTER DRIVE,1951,1950
3836 1 177   0001,Parcel,F7,177,0.502712497,177 NORTH MAIN STREET,1951,1950
1401 1 71    0001,Parcel,G6,71,0.285684835,71 CUMBERLAND ROAD,1951,1950
1401 1 63    0001,Parcel,G7,63,0.292480853,63 CUMBERLAND ROAD,1951,1950
1401 1 339   0001,Parcel,G6,339,0.17785359,339 CUMBERLAND ROAD,1951,1950
3571 1 77    0001,Parcel,G6,77,0.219954813,77 MIDDLEBROOK ROAD,1951,1950
6141 2 60    0001,Parcel,C11,60,0.274554776,60 WETTLESON AVENUE,1951,1950
1021 1 43    0001,Parcel,E12,43,0.443956982,43 CHERRYFIELD DRIVE,1951,1950
4661 2 22    0001,Parcel,F12,22,0.297953984,22 ROCKLEDGE DRIVE,1951,1950
4661 2 26    0001,Parcel,F12,26,0.298901993,26 ROCKLEDGE DRIVE,1951,1950
5961 2 100   0001,Parcel,F12,100,0.378373335,100 WEBSTER HILL BOULEVARD,1951,1950
5961 2 108   0001,Parcel,F12,108,0.470107322,108 WEBSTER HILL BOULEVARD,1951,1950
4081 1 137   0001,Parcel,F12,137,0.208227538,137 OVERBROOK ROAD,1951,1950
4081 1 141   0001,Parcel,F12,141,0.216018655,141 OVERBROOK ROAD,1951,1950
6081 1 75    0001,Parcel,D7,75,1.275526603,75 WESTMONT,1951,1950
5921 1 77    0001,Parcel,F8,77,0.236626127,77 WARWICK STREET,1951,1950
0181 1 1911  0001,Parcel,E6,1911,0.255209097,1911 ASYLUM AVENUE,1951,1950
2571 1 37    0001,Parcel,E5,37,0.584265106,37 HARVEST LANE,1951,1950
1131 2 34    0001,Parcel,E7,34,0.326978971,34 COBBS ROAD,1951,1950
3836 2 222   0001,Parcel,F6,222,0.347125071,222 NORTH MAIN STREET,1951,1950
3421 1 65    0001,Parcel,G13,65,0.163927526,65 MANCHESTER CIRCLE,1951,1950
3421 2 24    0001,Parcel,G13,24,0.195238193,24 MANCHESTER CIRCLE,1951,1950
3421 2 26    0001,Parcel,G13,26,0.262491865,26 MANCHESTER CIRCLE,1951,1950
1621 2 6     0001,Parcel,G13,6,0.314498294,6 DWIGHT ROAD,1951,1950
1621 2 10    0001,Parcel,G13,10,0.199123058,10 DWIGHT ROAD,1951,1950
1621 2 8     0001,Parcel,G13,8,0.254595128,8 DWIGHT ROAD,1951,1950
1621 1 9     0001,Parcel,G13,9,0.201828669,9 DWIGHT ROAD,1951,1950
1621 1 15    0001,Parcel,G13,15,0.192931462,15 DWIGHT ROAD,1951,1950
1621 2 24    0001,Parcel,G13,24,0.243708311,24 DWIGHT ROAD,1951,1950
1621 1 21    0001,Parcel,G13,21,0.296740587,21 DWIGHT ROAD,1951,1950
1621 1 19    0001,Parcel,G13,19,0.204459776,19 DWIGHT ROAD,1951,1950
1621 2 22    0001,Parcel,G13,22,1.012016772,22 DWIGHT ROAD,1951,1950
1621 2 20    0001,Parcel,G13,20,0.38622296,20 DWIGHT ROAD,1951,1950
1511 1 5     0001,Parcel,G13,5,0.298546836,5 DERMONT LANE,1951,1950
1621 1 3     0001,Parcel,G13,3,0.216502887,3 DWIGHT ROAD,1951,1950
1621 1 5     0001,Parcel,G13,5,0.129752351,5 DWIGHT ROAD,1951,1950
1511 1 19    0001,Parcel,F13,19,0.796868349,19 DERMONT LANE,1951,1950
1511 1 15    0001,Parcel,F13,15,0.181276775,15 DERMONT LANE,1951,1950
1511 2 16    0001,Parcel,F13,16,0.16972177,16 DERMONT LANE,1951,1950
1511 2 18    0001,Parcel,F13,18,0.208130266,18 DERMONT LANE,1951,1950
1511 1 17    0001,Parcel,F13,17,0.356068071,17 DERMONT LANE,1951,1950
1511 1 11    0001,Parcel,F13,11,0.246940969,11 DERMONT LANE,1951,1950
0361 1 29    0001,Parcel,F12,29,0.278761068,29 BENTWOOD ROAD,1951,1950
0361 2 28    0001,Parcel,F12,28,0.306807718,28 BENTWOOD ROAD,1951,1950
4081 2 106   0001,Parcel,F12,106,0.227785507,106 OVERBROOK ROAD,1951,1950
4081 2 114   0001,Parcel,F12,114,0.221860372,114 OVERBROOK ROAD,1951,1950
4081 2 96    0001,Parcel,F11,96,0.230720679,96 OVERBROOK ROAD,1951,1950
4081 2 100   0001,Parcel,F11,100,0.227662901,100 OVERBROOK ROAD,1951,1950
4081 2 102   0001,Parcel,F11,102,0.226502047,102 OVERBROOK ROAD,1951,1950
4081 2 104   0001,Parcel,F12,104,0.225237519,104 OVERBROOK ROAD,1951,1950
4081 2 94    0001,Parcel,F11,94,0.231605055,94 OVERBROOK ROAD,1951,1950
4081 2 92    0001,Parcel,F11,92,0.233729355,92 OVERBROOK ROAD,1951,1950
4711 2 2     0001,Parcel,F11,2,0.275415724,2 RUMFORD STREET,1951,1950
0661 1 7     0001,Parcel,D10,7,0.276037879,7 BRIDLEPATH ROAD,1951,1950
1021 1 45    0001,Parcel,E12,45,0.290751997,45 CHERRYFIELD DRIVE,1951,1950
5096 1 145   0001,Parcel,G9,145,0.227204014,145 SOUTH QUAKER LANE,1951,1950
1941 1 97    0001,Parcel,F16,97,0.166043257,97 FEDERAL STREET,1951,1950
2901 2 20    0001,Parcel,F9,20,0.682369322,20 ISHAM ROAD,1951,1950
0661 2 10    0001,Parcel,D10,10,0.374870738,10 BRIDLEPATH ROAD,1951,1950
0661 2 4     0001,Parcel,D10,4,0.276440444,4 BRIDLEPATH ROAD,1951,1950
4841 2 156   0001,Parcel,C11,156,0.385461365,156 SELDEN HILL DRIVE,1951,1950
4841 2 158   0001,Parcel,C11,158,0.393908222,158 SELDEN HILL DRIVE,1951,1950
4841 2 162   0001,Parcel,C11,162,0.431859765,162 SELDEN HILL DRIVE,1951,1950
0611 1 54    0001,Parcel,E5,54,0.479293168,54 BRENWAY DRIVE,1951,1950
5341 1 43    0001,Parcel,E11,43,0.336866717,43 SULGRAVE ROAD,1951,1950
5721 2 70    0001,Parcel,E10,70,0.206600695,70 VAN BUREN AVENUE,1951,1950
0651 2 36    0001,Parcel,D11,36,0.393523934,36 BRIARWOOD ROAD,1951,1950
0651 2 34    0001,Parcel,D12,34,0.395438441,34 BRIARWOOD ROAD,1951,1950
1941 1 139   0001,Parcel,F16,139,0.161256131,139 FEDERAL STREET,1951,1950
4431 2 4     0001,Parcel,C13,4,0.447982735,4 RACE BROOK ROAD,1951,1950
5096 1 45    0001,Parcel,G9,45,0.119741486,45 SOUTH QUAKER LANE,1951,1950
0741 2 86    0001,Parcel,C12,86,0.334600414,86 BROOKMOOR ROAD,1951,1950
2791 2 32    0001,Parcel,F13,32,0.180169903,32 HOOKER DRIVE,1951,1950
3496 1 67    0001,Parcel,C12,67,0.273232469,67 MEADOW FARMS ROAD,1951,1950
0131 1 37    0001,Parcel,E9,37,0.351373641,37 ARLINGTON ROAD,1951,1950
2791 1 39    0001,Parcel,F13,39,0.419992446,39 HOOKER DRIVE,1951,1950
6111 2 282   0001,Parcel,E14,282,0.318751321,282 WESTPOINT TERRACE,1951,1950
0261 2 46    0001,Parcel,E7,46,1.20112292,46 BANBURY LANE,1951,1950
0261 2 38    0001,Parcel,E7,38,1.930481915,38 BANBURY LANE,1951,1950
1871 2 16    0001,Parcel,D12,16,0.409562737,16 FAIRWOOD FARMS DRIVE,1951,1950
1691 1 33    0001,Parcel,H12,33,0.180536018,33 EDGEMONT AVENUE,1951,1950
1941 2 40    0001,Parcel,F15,40,0.16528136,40 FEDERAL STREET,1951,1950
1871 2 12    0001,Parcel,D12,12,0.40984277,12 FAIRWOOD FARMS DRIVE,1951,1950
4601 1 45    0001,Parcel,D10,45,0.347410522,45 RIDGEWOOD ROAD,1951,1950
3701 2 50    0001,Parcel,D11,50,0.311776702,50 MOUNTAIN ROAD,1951,1950
3701 2 48    0001,Parcel,D11,48,0.304975357,48 MOUNTAIN ROAD,1951,1950
4771 1 69    0001,Parcel,G11,69,0.189766589,69 ST AUGUSTINE STREET,1951,1950
1681 1 61    0001,Parcel,G12,61,0.232784459,61 EDGEMERE AVENUE,1951,1950
2911 2 46    0001,Parcel,G12,46,0.194228848,46 JACKSON AVENUE,1951,1950
5096 1 605   0001,Parcel,G12,605,0.188644674,605 SOUTH QUAKER LANE,1951,1950
5096 2 610   0001,Parcel,G12,610,0.581982528,610 SOUTH QUAKER LANE,1951,1950
4451 2 96    0001,Parcel,F16,96,0.228228046,96 RANDAL AVENUE,1951,1950
5951 2 46    0001,Parcel,D13,46,0.631663317,46 WATERSIDE LANE,1951,1950
6211 1 5     0001,Parcel,H11,5,0.193569259,5 WILFRED STREET,1951,1950
3701 2 54    0001,Parcel,D11,54,0.275933459,54 MOUNTAIN ROAD,1951,1950
3701 1 49    0001,Parcel,D11,49,0.330946959,49 MOUNTAIN ROAD,1951,1950
4431 2 8     0001,Parcel,C13,8,0.348055438,8 RACE BROOK ROAD,1951,1950
0741 1 9     0001,Parcel,D13,9,0.318593288,9 BROOKMOOR ROAD,1951,1950
4101 1 15    0001,Parcel,D11,15,0.237938624,15 OWINGS ROAD,1951,1950
4101 1 17    0001,Parcel,D11,17,0.24011161,17 OWINGS ROAD,1951,1950
2491 1 43    0001,Parcel,F12,43,0.275036073,43 GREYSTONE ROAD,1951,1950
2791 1 41    0001,Parcel,F13,41,0.68946599,41 HOOKER DRIVE,1951,1950
0361 1 69    0001,Parcel,F13,69,0.23645174,69 BENTWOOD ROAD,1951,1950
2791 2 34    0001,Parcel,F13,34,0.199084978,34 HOOKER DRIVE,1951,1950
5391 1 23    0001,Parcel,D12,23,0.307033925,23 SUNRISE HILL DRIVE,1951,1950
4841 1 157   0001,Parcel,C11,157,0.439524417,157 SELDEN HILL DRIVE,1951,1950
5391 2 22    0001,Parcel,E12,22,0.266795462,22 SUNRISE HILL DRIVE,1951,1950
1021 1 77    0001,Parcel,E11,77,0.361525778,77 CHERRYFIELD DRIVE,1951,1950
0261 2 40    0001,Parcel,E7,40,2.059544962,40 BANBURY LANE,1951,1950
0261 1 33    0001,Parcel,E7,33,0.371754308,33 BANBURY LANE,1951,1950
6361 2 50    0001,Parcel,E7,50,0.282027677,50 WYNDWOOD ROAD,1951,1950
0261 2 16    0001,Parcel,E7,16,0.812366055,16 BANBURY LANE,1951,1950
0261 1 51    0001,Parcel,E7,51,0.343175602,51 BANBURY LANE,1951,1950
6361 1 55    0001,Parcel,E7,55,0.353487846,55 WYNDWOOD ROAD,1951,1950
6361 1 51    0001,Parcel,E7,51,0.314381555,51 WYNDWOOD ROAD,1951,1950
6361 1 63    0001,Parcel,E7,63,0.47585268,63 WYNDWOOD ROAD,1951,1950
5115 1 39    0001,Parcel,H16,39,0.263769166,39 SOUTHWOOD DRIVE,1951,1950
4841 1 159   0001,Parcel,C11,159,0.411883658,159 SELDEN HILL DRIVE,1951,1950
4841 2 130   0001,Parcel,C12,130,0.301258484,130 SELDEN HILL DRIVE,1951,1950
3496 1 25    0001,Parcel,C13,25,0.438225729,25 MEADOW FARMS ROAD,1951,1950
3496 1 11    0001,Parcel,C13,11,0.310117987,11 MEADOW FARMS ROAD,1951,1950
4431 2 2     0001,Parcel,C13,2,0.547081864,2 RACE BROOK ROAD,1951,1950
4841 1 23    0001,Parcel,C13,23,0.254594719,23 SELDEN HILL DRIVE,1951,1950
3496 1 1     0001,Parcel,C13,1,0.320274892,1 MEADOW FARMS ROAD,1951,1950
1871 2 4     0001,Parcel,D12,4,0.359698615,4 FAIRWOOD FARMS DRIVE,1951,1950
4431 2 36    0001,Parcel,C12,36,0.213408345,36 RACE BROOK ROAD,1951,1950
0651 1 29    0001,Parcel,D12,29,0.367388161,29 BRIARWOOD ROAD,1951,1950
0651 1 45    0001,Parcel,D11,45,0.480089276,45 BRIARWOOD ROAD,1951,1950
5691 1 117   0001,Parcel,D12,117,0.408501089,117 TUNXIS ROAD,1951,1950
3701 1 43    0001,Parcel,D11,43,0.323359959,43 MOUNTAIN ROAD,1951,1950
0651 2 40    0001,Parcel,D11,40,0.386573409,40 BRIARWOOD ROAD,1951,1950
5291 1 27    0001,Parcel,C9,27,1.894215516,27 STONEBRIDGE LANE,1951,1950
0661 2 18    0001,Parcel,D11,18,0.332867056,18 BRIDLEPATH ROAD,1951,1950
4101 2 20    0001,Parcel,E11,20,0.35272862,20 OWINGS ROAD,1951,1950
5121 2 42    0001,Parcel,E11,42,0.233707751,42 SPRING LANE,1951,1950
5121 1 43    0001,Parcel,E11,43,0.223944616,43 SPRING LANE,1951,1950
5121 1 41    0001,Parcel,E11,41,0.238442519,41 SPRING LANE,1951,1950
5121 1 47    0001,Parcel,E12,47,0.221794452,47 SPRING LANE,1951,1950
1021 1 33    0001,Parcel,E12,33,0.253041342,33 CHERRYFIELD DRIVE,1951,1950
1021 1 35    0001,Parcel,E12,35,0.241965418,35 CHERRYFIELD DRIVE,1951,1950
1021 1 39    0001,Parcel,E12,39,0.267097317,39 CHERRYFIELD DRIVE,1951,1950
1021 1 41    0001,Parcel,E12,41,0.363061968,41 CHERRYFIELD DRIVE,1951,1950
1021 2 38    0001,Parcel,E12,38,0.255256146,38 CHERRYFIELD DRIVE,1951,1950
1021 2 34    0001,Parcel,E12,34,0.244738901,34 CHERRYFIELD DRIVE,1951,1950
5121 2 48    0001,Parcel,E12,48,0.251749547,48 SPRING LANE,1951,1950
5121 2 52    0001,Parcel,E12,52,0.283097336,52 SPRING LANE,1951,1950
5121 2 54    0001,Parcel,E12,54,0.241930984,54 SPRING LANE,1951,1950
6011 2 4     0001,Parcel,F11,4,0.272076903,4 WESTBROOK ROAD,1951,1950
4131 2 48    0001,Parcel,H10,48,1.072762202,48 PARK ROAD,1951,1950
5371 2 130   0001,Parcel,H1,130,0.628555952,130 SUNNY REACH DRIVE,1951,1950
5371 2 126   0001,Parcel,H1,126,0.802853066,126 SUNNY REACH DRIVE,1951,1950
5371 2 120   0001,Parcel,H1,120,0.8834147,120 SUNNY REACH DRIVE,1951,1950
3421 2 40    0001,Parcel,G13,40,0.180900101,40 MANCHESTER CIRCLE,1951,1950
3421 2 42    0001,Parcel,G13,42,0.283771949,42 MANCHESTER CIRCLE,1951,1950
3421 2 44    0001,Parcel,G13,44,0.320563361,44 MANCHESTER CIRCLE,1951,1950
3421 1 43    0001,Parcel,G13,43,0.161769973,43 MANCHESTER CIRCLE,1951,1950
3421 2 52    0001,Parcel,G13,52,0.351645962,52 MANCHESTER CIRCLE,1951,1950
3421 2 50    0001,Parcel,G13,50,0.222733882,50 MANCHESTER CIRCLE,1951,1950
3421 1 53    0001,Parcel,G13,53,0.196209766,53 MANCHESTER CIRCLE,1951,1950
3421 2 46    0001,Parcel,G13,46,0.212215554,46 MANCHESTER CIRCLE,1951,1950
6111 2 270   0001,Parcel,E14,270,0.270168921,270 WESTPOINT TERRACE,1951,1950
5391 1 29    0001,Parcel,D12,29,0.319130888,29 SUNRISE HILL DRIVE,1951,1950
0691 2 60    0001,Parcel,F14,60,0.206255006,60 BRIGHTWOOD LANE,1951,1950
0691 2 62    0001,Parcel,F14,62,0.227975086,62 BRIGHTWOOD LANE,1951,1950
